State,Occupation,Total Employees,Hourly Mean,Annual Mean,Hourly Median,Annual Median
Alabama,Substance Abuse and Behavioral Disorder Counselors,600.0,20.15,41920.0,18.4,38260.0
Alabama,"Educational, Guidance, School, and Vocational Counselors",3190.0,24.24,50430.0,25.16,52330.0
Alabama,Marriage and Family Therapists,210.0,20.91,43490.0,20.72,43090.0
Alabama,Mental Health Counselors,790.0,21.56,44850.0,20.55,42740.0
Alabama,Rehabilitation Counselors,730.0,17.69,36780.0,16.8,34940.0
Alabama,"Counselors, All Other",90.0,21.36,44420.0,18.27,38000.0
Alabama,"Child, Family, and School Social Workers",3840.0,18.8,39090.0,17.6,36610.0
Alabama,Healthcare Social Workers,2250.0,21.64,45010.0,21.1,43880.0
Alabama,Mental Health and Substance Abuse Social Workers,1270.0,16.88,35120.0,16.03,33340.0
Alabama,"Social Workers, All Other",290.0,29.43,61220.0,31.6,65720.0
Alabama,Health Educators,290.0,20.41,42440.0,18.96,39430.0
Alabama,Probation Officers and Correctional Treatment Specialists,980.0,20.24,42100.0,19.54,40650.0
Alabama,Social and Human Service Assistants,1350.0,11.61,24160.0,10.05,20900.0
Alabama,Community Health Workers,430.0,19.24,40020.0,16.67,34670.0
Alabama,"Community and Social Service Specialists, All Other",110.0,17.34,36060.0,14.27,29680.0
Alabama,Clergy,460.0,18.6,38680.0,18.06,37550.0
Alabama,"Directors, Religious Activities and Education",50.0,19.63,40820.0,18.21,37880.0
Alabama,"Religious Workers, All Other",30.0,10.03,20860.0,8.62,17930.0
Alabama,Legal Occupations,8980.0,40.89,85050.0,30.45,63330.0
Alabama,Lawyers,5120.0,54.33,113010.0,45.55,94740.0
Alabama,Judicial Law Clerks,30.0,15.47,32180.0,16.06,33410.0
Alabama,"Administrative Law Judges, Adjudicators, and Hearing Officers",110.0,58.23,121110.0,66.46,138240.0
Alabama,"Arbitrators, Mediators, and Conciliators",50.0,27.64,57500.0,24.33,50610.0
Alabama,"Judges, Magistrate Judges, and Magistrates",700.0,24.94,51880.0,18.82,39150.0
Alabama,Paralegals and Legal Assistants,2230.0,22.04,45830.0,22.06,45890.0
Alabama,Court Reporters,350.0,17.8,37020.0,17.08,35520.0
Alabama,"Title Examiners, Abstractors, and Searchers",220.0,15.91,33080.0,15.09,31390.0
Alabama,"Legal Support Workers, All Other",170.0,26.45,55010.0,23.65,49190.0
Alabama,"Education, Training, and Library Occupations",109900.0,21.86,45470.0,21.47,44650.0
Alabama,"Vocational Education Teachers, Postsecondary",2370.0,20.59,42830.0,20.41,42450.0
Alabama,"Preschool Teachers, Except Special Education",2060.0,13.32,27710.0,12.35,25700.0
Alabama,Adult Basic and Secondary Education and Literacy Teachers and Instructors,700.0,19.44,40440.0,18.72,38930.0
Alabama,Self-Enrichment Education Teachers,2410.0,16.82,34990.0,15.69,32630.0
Alabama,Substitute Teachers,16740.0,8.34,17340.0,8.51,17700.0
Alabama,Archivists,50.0,28.78,59860.0,30.67,63780.0
Alabama,Curators,130.0,24.57,51100.0,24.56,51090.0
Alabama,Museum Technicians and Conservators,50.0,17.75,36920.0,18.24,37940.0
Alabama,Librarians,1880.0,25.29,52600.0,25.75,53570.0
Alabama,Library Technicians,1220.0,13.52,28120.0,12.79,26610.0
Alabama,Audio-Visual and Multimedia Collections Specialists,50.0,14.54,30230.0,12.78,26580.0
Alabama,Farm and Home Management Advisors,840.0,24.3,50530.0,24.27,50480.0
Alabama,Instructional Coordinators,1190.0,30.97,64420.0,31.34,65180.0
Alabama,"Education, Training, and Library Workers, All Other",390.0,18.53,38550.0,17.96,37360.0
Alabama,"Arts, Design, Entertainment, Sports, and Media Occupations",15760.0,20.07,41750.0,16.65,34630.0
Alabama,Art Directors,280.0,35.05,72910.0,33.37,69410.0
Alabama,Craft Artists,100.0,12.52,26040.0,11.6,24130.0
Alabama,Multimedia Artists and Animators,90.0,32.34,67260.0,30.46,63350.0
Alabama,"Artists and Related Workers, All Other",50.0,25.34,52710.0,24.48,50930.0
Alabama,Commercial and Industrial Designers,150.0,27.03,56230.0,28.58,59440.0
Alabama,Floral Designers,760.0,11.65,24230.0,10.86,22600.0
Alabama,Graphic Designers,1450.0,18.98,39470.0,17.56,36530.0
Alabama,Interior Designers,310.0,25.28,52580.0,22.55,46890.0
Alabama,Merchandise Displayers and Window Trimmers,1800.0,11.93,24810.0,10.88,22630.0
Alabama,Set and Exhibit Designers,60.0,25.21,52440.0,29.19,60700.0
Alabama,Producers and Directors,430.0,23.87,49650.0,21.56,44850.0
Alabama,Music Directors and Composers,170.0,22.65,47110.0,23.27,48410.0
Alabama,Radio and Television Announcers,460.0,14.08,29290.0,10.71,22280.0
Alabama,Public Address System and Other Announcers,50.0,19.49,40550.0,23.5,48890.0
Alabama,Broadcast News Analysts,150.0,38.75,80590.0,29.94,62280.0
Alabama,Reporters and Correspondents,480.0,17.05,35470.0,14.63,30430.0
Alabama,Public Relations Specialists,2130.0,24.26,50460.0,22.45,46690.0
Alabama,Editors,530.0,22.5,46790.0,20.14,41900.0
Alabama,Technical Writers,700.0,28.78,59860.0,28.07,58380.0
Alabama,Writers and Authors,280.0,25.97,54020.0,23.61,49100.0
Alabama,Interpreters and Translators,220.0,18.82,39140.0,17.77,36970.0
Alabama,Audio and Video Equipment Technicians,390.0,20.75,43170.0,18.24,37940.0
Alabama,Broadcast Technicians,400.0,17.83,37080.0,14.57,30300.0
Alabama,Sound Engineering Technicians,80.0,17.88,37200.0,14.37,29880.0
Alabama,Photographers,570.0,17.16,35690.0,15.45,32130.0
Alabama,"Camera Operators, Television, Video, and Motion Picture",240.0,17.01,35370.0,15.2,31610.0
Alabama,Film and Video Editors,100.0,25.79,53650.0,22.15,46080.0
Alabama,"Media and Communication Equipment Workers, All Other",70.0,33.6,69890.0,33.42,69500.0
Alabama,Healthcare Practitioners and Technical Occupations,119810.0,30.96,64400.0,23.93,49770.0
Alabama,Chiropractors,340.0,39.08,81290.0,30.93,64340.0
Alabama,"Dentists, General",950.0,83.28,173220.0,80.08,166570.0
Alabama,"Dentists, All Other Specialists",30.0,68.11,141680.0,66.42,138140.0
Alabama,Dietitians and Nutritionists,820.0,22.9,47630.0,22.85,47530.0
Alabama,Optometrists,350.0,45.71,95080.0,43.38,90230.0
Alabama,Pharmacists,5170.0,58.66,122010.0,58.13,120900.0
Alabama,Family and General Practitioners,570.0,89.73,186640.0,84.67,176110.0
Alabama,"Pediatricians, General",460.0,88.26,183580.0,78.54,163370.0
Alabama,Physician Assistants,410.0,43.22,89890.0,44.48,92530.0
Alabama,Podiatrists,70.0,53.85,112010.0,38.5,80090.0
Alabama,Occupational Therapists,1120.0,38.26,79580.0,37.17,77300.0
Alabama,Physical Therapists,2210.0,40.67,84590.0,40.58,84400.0
Alabama,Radiation Therapists,400.0,35.07,72950.0,34.04,70790.0
Alabama,Recreational Therapists,150.0,20.19,42000.0,18.46,38400.0
Alabama,Respiratory Therapists,2100.0,22.39,46570.0,22.07,45910.0
Alabama,Speech-Language Pathologists,1250.0,33.05,68740.0,30.02,62450.0
Alabama,Exercise Physiologists,60.0,19.86,41310.0,19.26,40060.0
Alabama,Veterinarians,920.0,36.13,75160.0,32.9,68440.0
Alabama,Registered Nurses,43680.0,27.15,56470.0,26.39,54900.0
Alabama,Nurse Anesthetists,1190.0,72.78,151390.0,70.66,146980.0
Alabama,Nurse Practitioners,1820.0,43.75,91000.0,42.44,88280.0
Alabama,Audiologists,180.0,28.46,59190.0,28.12,58490.0
Alabama,"Health Diagnosing and Treating Practitioners, All Other",850.0,28.41,59100.0,26.59,55310.0
Alabama,Medical and Clinical Laboratory Technologists,2300.0,25.18,52380.0,25.35,52720.0
Alabama,Medical and Clinical Laboratory Technicians,2070.0,17.11,35600.0,16.65,34640.0
Alabama,Dental Hygienists,2570.0,21.19,44070.0,21.48,44680.0
Alabama,Cardiovascular Technologists and Technicians,710.0,21.58,44890.0,21.6,44940.0
Alabama,Diagnostic Medical Sonographers,1020.0,24.38,50700.0,24.97,51930.0
Alabama,Nuclear Medicine Technologists,330.0,28.92,60160.0,28.87,60050.0
Alabama,Radiologic Technologists,3340.0,22.08,45930.0,21.78,45290.0
Alabama,Magnetic Resonance Imaging Technologists,500.0,27.78,57770.0,27.72,57650.0
Alabama,Emergency Medical Technicians and Paramedics,3510.0,14.26,29670.0,12.5,25990.0
Alabama,Dietetic Technicians,160.0,15.55,32340.0,15.57,32380.0
Alabama,Pharmacy Technicians,7260.0,12.94,26920.0,12.53,26060.0
Alabama,Psychiatric Technicians,1220.0,12.42,25840.0,11.41,23730.0
Alabama,Respiratory Therapy Technicians,450.0,19.35,40250.0,19.11,39750.0
Alabama,Surgical Technologists,1840.0,16.49,34300.0,16.03,33350.0
Alabama,Veterinary Technologists and Technicians,840.0,13.82,28740.0,13.67,28430.0
Alabama,Ophthalmic Medical Technicians,260.0,15.24,31700.0,14.87,30940.0
Alabama,Licensed Practical and Licensed Vocational Nurses,13900.0,17.1,35570.0,17.05,35470.0
Alabama,Medical Records and Health Information Technicians,2610.0,15.35,31930.0,13.86,28820.0
Alabama,"Opticians, Dispensing",940.0,14.55,30260.0,14.07,29270.0
Alabama,Orthotists and Prosthetists,160.0,35.07,72940.0,39.29,81720.0
Alabama,"Health Technologists and Technicians, All Other",630.0,21.98,45730.0,20.87,43410.0
Alabama,Occupational Health and Safety Specialists,860.0,33.0,68640.0,33.41,69500.0
Alabama,Occupational Health and Safety Technicians,120.0,23.46,48790.0,23.39,48640.0
Alabama,"Healthcare Practitioners and Technical Workers, All Other",550.0,17.6,36610.0,15.47,32170.0
Alabama,Healthcare Support Occupations,49570.0,12.13,25230.0,10.99,22850.0
Alabama,Home Health Aides,3870.0,9.45,19650.0,9.07,18860.0
Alabama,Psychiatric Aides,2310.0,10.94,22760.0,10.76,22380.0
Alabama,Nursing Assistants,21870.0,10.58,22000.0,10.31,21450.0
Alabama,Orderlies,680.0,9.71,20200.0,9.32,19390.0
Alabama,Occupational Therapy Assistants,510.0,26.89,55930.0,27.36,56900.0
Alabama,Occupational Therapy Aides,120.0,12.13,25230.0,11.29,23470.0
Alabama,Physical Therapist Assistants,1910.0,25.29,52600.0,25.71,53470.0
Alabama,Physical Therapist Aides,730.0,11.94,24830.0,10.36,21550.0
Alabama,Massage Therapists,240.0,15.68,32610.0,11.42,23760.0
Alabama,Dental Assistants,3440.0,14.73,30650.0,14.35,29850.0
Alabama,Medical Assistants,6790.0,12.47,25930.0,12.09,25140.0
Alabama,Medical Equipment Preparers,1160.0,12.17,25320.0,12.04,25050.0
Alabama,Medical Transcriptionists,1080.0,14.91,31020.0,14.16,29450.0
Alabama,Pharmacy Aides,490.0,9.7,20170.0,9.14,19010.0
Alabama,Veterinary Assistants and Laboratory Animal Caretakers,1230.0,10.97,22810.0,10.63,22110.0
Alabama,Phlebotomists,1940.0,12.87,26760.0,12.51,26020.0
Alabama,"Healthcare Support Workers, All Other",1200.0,14.02,29170.0,12.89,26820.0
Alabama,Protective Service Occupations,43380.0,17.18,35730.0,15.67,32590.0
Alabama,First-Line Supervisors of Correctional Officers,400.0,25.75,53570.0,25.46,52970.0
Alabama,First-Line Supervisors of Police and Detectives,1240.0,30.08,62560.0,28.02,58280.0
Alabama,First-Line Supervisors of Fire Fighting and Prevention Workers,1050.0,28.59,59460.0,27.54,57290.0
Alabama,"First-Line Supervisors of Protective Service Workers, All Other",700.0,21.93,45610.0,21.13,43950.0
Alabama,Firefighters,4990.0,19.49,40550.0,19.27,40080.0
Alabama,Fire Inspectors and Investigators,110.0,27.27,56730.0,25.86,53790.0
Alabama,Forest Fire Inspectors and Prevention Specialists,50.0,15.74,32750.0,13.12,27290.0
Alabama,Bailiffs,60.0,14.46,30070.0,13.86,28830.0
Alabama,Correctional Officers and Jailers,5760.0,16.61,34550.0,15.74,32730.0
Alabama,Detectives and Criminal Investigators,1240.0,28.31,58890.0,23.1,48050.0
Alabama,Fish and Game Wardens,210.0,22.52,46840.0,19.46,40490.0
Alabama,Parking Enforcement Workers,50.0,13.76,28620.0,13.5,28090.0
Alabama,Police and Sheriff's Patrol Officers,10780.0,20.15,41910.0,19.22,39970.0
Alabama,Transit and Railroad Police,70.0,16.72,34780.0,12.42,25840.0
Alabama,Animal Control Workers,200.0,14.45,30050.0,13.76,28620.0
Alabama,Private Detectives and Investigators,150.0,28.67,59640.0,22.38,46550.0
Alabama,Security Guards,12980.0,11.56,24050.0,10.25,21320.0
Alabama,Crossing Guards,510.0,9.35,19450.0,8.82,18350.0
Alabama,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",1380.0,8.66,18020.0,8.54,17760.0
Alabama,Transportation Security Screeners,270.0,18.14,37730.0,17.33,36060.0
Alabama,"Protective Service Workers, All Other",1090.0,13.98,29080.0,11.16,23200.0
Alabama,Food Preparation and Serving Related Occupations,158910.0,9.45,19650.0,8.74,18190.0
Alabama,Chefs and Head Cooks,610.0,22.46,46710.0,20.88,43430.0
Alabama,First-Line Supervisors of Food Preparation and Serving Workers,14740.0,14.38,29910.0,13.31,27690.0
Alabama,"Cooks, Fast Food",9580.0,8.47,17610.0,8.5,17670.0
Alabama,"Cooks, Institution and Cafeteria",8350.0,9.31,19370.0,8.84,18380.0
Alabama,"Cooks, Restaurant",14590.0,9.92,20630.0,9.17,19070.0
Alabama,"Cooks, Short Order",2050.0,9.05,18830.0,8.9,18510.0
Alabama,"Cooks, All Other",350.0,13.75,28600.0,11.64,24210.0
Alabama,Food Preparation Workers,12090.0,9.04,18810.0,8.72,18140.0
Alabama,Bartenders,3480.0,9.58,19920.0,8.79,18280.0
Alabama,"Combined Food Preparation and Serving Workers, Including Fast Food",47180.0,8.34,17350.0,8.48,17640.0
Alabama,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",3220.0,8.75,18200.0,8.6,17890.0
Alabama,Waiters and Waitresses,27930.0,9.07,18860.0,8.63,17940.0
Alabama,"Food Servers, Nonrestaurant",2000.0,9.85,20480.0,9.05,18830.0
Alabama,Dining Room and Cafeteria Attendants and Bartender Helpers,2750.0,9.05,18830.0,8.74,18180.0
Alabama,Dishwashers,5070.0,8.6,17880.0,8.61,17900.0
Alabama,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",4320.0,8.55,17790.0,8.53,17750.0
Alabama,"Food Preparation and Serving Related Workers, All Other",580.0,9.37,19490.0,8.77,18250.0
Alabama,Building and Grounds Cleaning and Maintenance Occupations,56410.0,10.95,22770.0,9.69,20160.0
Alabama,First-Line Supervisors of Housekeeping and Janitorial Workers,2160.0,17.23,35840.0,15.94,33160.0
Alabama,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",1900.0,19.84,41260.0,18.12,37680.0
Alabama,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",27710.0,10.08,20960.0,9.42,19600.0
Alabama,Maids and Housekeeping Cleaners,9560.0,9.08,18890.0,8.8,18300.0
Alabama,Pest Control Workers,2030.0,12.83,26680.0,12.55,26110.0
Alabama,Landscaping and Groundskeeping Workers,12600.0,11.39,23690.0,10.3,21430.0
Alabama,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",150.0,14.72,30620.0,13.98,29080.0
Alabama,Tree Trimmers and Pruners,270.0,16.1,33490.0,15.35,31930.0
Alabama,"Grounds Maintenance Workers, All Other",50.0,15.37,31970.0,11.66,24260.0
Alabama,Personal Care and Service Occupations,44170.0,10.32,21460.0,8.95,18620.0
Alabama,Slot Supervisors,80.0,17.94,37310.0,17.33,36040.0
Alabama,First-Line Supervisors of Personal Service Workers,1840.0,16.2,33700.0,15.14,31480.0
Alabama,Animal Trainers,50.0,16.69,34710.0,15.27,31770.0
Alabama,Nonfarm Animal Caretakers,2290.0,9.84,20460.0,9.11,18940.0
Alabama,Gaming and Sports Book Writers and Runners,160.0,10.31,21440.0,9.28,19300.0
Alabama,Motion Picture Projectionists,40.0,9.52,19790.0,9.0,18710.0
Alabama,Amusement and Recreation Attendants,2710.0,8.8,18300.0,8.61,17910.0
Alabama,"Locker Room, Coatroom, and Dressing Room Attendants",60.0,12.16,25290.0,9.43,19620.0
Alabama,Embalmers,150.0,21.51,44740.0,20.61,42860.0
Alabama,Funeral Attendants,790.0,11.52,23960.0,11.12,23120.0
Alabama,"Morticians, Undertakers, and Funeral Directors",350.0,19.93,41440.0,19.91,41410.0
